來源地點,入園日期,品種,備註,性別,收容原因,晶片號碼,毛色,體型,相片網址
中正區中正路393巷40號,2015-05-30,混種,,母,捕捉,,黑黃,中,https://g0v.github.io/animal.coa/%E5%9F%BA%E9%9A%86%E5%B8%82/2015-05-30/20150530080202314805754.jpg
