來源地點,入園日期,品種,備註,性別,收容原因,晶片號碼,毛色,體型,相片網址
安樂區安一路177巷23號,2015-05-25,混種(幼),,公,捕捉,,黑白,大,https://g0v.github.io/animal.coa/%E5%9F%BA%E9%9A%86%E5%B8%82/20150526120324633481171.jpg
安樂區安一路177巷23號,2015-05-25,混種(幼),,公,捕捉,,棕,大,https://g0v.github.io/animal.coa/%E5%9F%BA%E9%9A%86%E5%B8%82/20150526120425932510868.jpg
安樂區安一路177巷23號,2015-05-25,混種(幼),,公,捕捉,,棕臉白身,大,https://g0v.github.io/animal.coa/%E5%9F%BA%E9%9A%86%E5%B8%82/201505261205391133089942.jpg
安樂區安一路177巷23號,2015-05-25,混種(幼),,母,捕捉,,棕黑,中,https://g0v.github.io/animal.coa/%E5%9F%BA%E9%9A%86%E5%B8%82/20150526120711412147450.jpg
安樂區安一路177巷23號,2015-05-25,混種(幼),,母,捕捉,,黃黑,中,https://g0v.github.io/animal.coa/%E5%9F%BA%E9%9A%86%E5%B8%82/20150526120820451726385.jpg
中山區復興334巷2號,2015-05-25,黑貴賓,,母,捕捉,,黑,小,https://g0v.github.io/animal.coa/%E5%9F%BA%E9%9A%86%E5%B8%82/20150526123633519374896.jpg
七堵區東新街83號,2015-05-25,混種,,母,捕捉,,虎斑,小,https://g0v.github.io/animal.coa/%E5%9F%BA%E9%9A%86%E5%B8%82/20150526124009818884921.jpg
