來源地點,入園日期,品種,備註,性別,收容原因,晶片號碼,毛色,體型,相片網址
仁愛區南榮路463巷33號,2015-05-22,混種(幼),,公,捕捉,,黑,中,https://g0v.github.io/animal.coa/%E5%9F%BA%E9%9A%86%E5%B8%82/2015-05-22/20150522152945483544404.jpg
七堵區福一路66號,2015-05-22,拉布拉多,,公,捕捉,,米黃,大,https://g0v.github.io/animal.coa/%E5%9F%BA%E9%9A%86%E5%B8%82/2015-05-22/2015052307325238895410.jpg
仁愛區南榮路463巷33號,2015-05-22,混種(幼),,公,捕捉,,黑,小,https://g0v.github.io/animal.coa/%E5%9F%BA%E9%9A%86%E5%B8%82/2015-05-22/20150522165726169948884.jpg
仁愛區南榮路463巷33號,2015-05-22,混種(幼),,公,捕捉,,虎斑,小,https://g0v.github.io/animal.coa/%E5%9F%BA%E9%9A%86%E5%B8%82/2015-05-22/20150522165951301016549.jpg
